20160103 170000,120.172000,120.205000,120.171000,120.205000,0
20160103 170200,120.202000,120.210000,120.202000,120.210000,0
20160103 170400,120.212000,120.212000,120.211000,120.211000,0
20160103 170500,120.212000,120.212000,120.206000,120.209000,0
20160103 170600,120.206000,120.218000,120.206000,120.218000,0
20160103 170700,120.215000,120.227000,120.215000,120.218000,0
20160103 170800,120.222000,120.223000,120.221000,120.221000,0
20160103 170900,120.226000,120.226000,120.215000,120.217000,0
20160103 171000,120.217000,120.222000,120.217000,120.219000,0
20160103 171100,120.221000,120.226000,120.219000,120.225000,0
20160103 171200,120.224000,120.230000,120.224000,120.230000,0
20160103 171300,120.225000,120.225000,120.208000,120.208000,0
20160103 171400,120.208000,120.222000,120.208000,120.222000,0
20160103 171500,120.223000,120.238000,120.210000,120.223000,0
20160103 171600,120.223000,120.234000,120.223000,120.228000,0
20160103 171700,120.224000,120.226000,120.224000,120.225000,0
20160103 171800,120.225000,120.229000,120.225000,120.229000,0
20160103 171900,120.230000,120.234000,120.229000,120.232000,0
20160103 172000,120.230000,120.232000,120.230000,120.232000,0
20160103 172100,120.230000,120.233000,120.226000,120.229000,0
20160103 172200,120.227000,120.231000,120.227000,120.231000,0
20160103 172300,120.231000,120.237000,120.231000,120.233000,0
20160103 172400,120.233000,120.253000,120.232000,120.244000,0
20160103 172500,120.244000,120.253000,120.240000,120.241000,0
20160103 172600,120.241000,120.246000,120.241000,120.245000,0
20160103 172700,120.243000,120.245000,120.241000,120.242000,0
20160103 172800,120.243000,120.255000,120.243000,120.254000,0
20160103 172900,120.254000,120.269000,120.254000,120.269000,0
20160103 173000,120.271000,120.274000,120.263000,120.263000,0
20160103 173100,120.265000,120.288000,120.264000,120.288000,0
20160103 173200,120.288000,120.290000,120.279000,120.285000,0
20160103 173300,120.284000,120.286000,120.284000,120.286000,0
20160103 173400,120.288000,120.288000,120.268000,120.285000,0
20160103 173500,120.284000,120.285000,120.279000,120.285000,0
20160103 173600,120.284000,120.291000,120.269000,120.271000,0
20160103 173700,120.276000,120.284000,120.276000,120.283000,0
20160103 173800,120.284000,120.284000,120.278000,120.279000,0
20160103 173900,120.278000,120.279000,120.278000,120.279000,0
20160103 174000,120.280000,120.280000,120.280000,120.280000,0
20160103 174100,120.280000,120.293000,120.280000,120.293000,0
20160103 174200,120.291000,120.291000,120.290000,120.290000,0
20160103 174300,120.291000,120.294000,120.286000,120.290000,0
20160103 174400,120.296000,120.300000,120.293000,120.293000,0
20160103 174500,120.294000,120.309000,120.294000,120.302000,0
20160103 174600,120.300000,120.306000,120.296000,120.297000,0
20160103 174700,120.298000,120.312000,120.297000,120.312000,0
20160103 174800,120.307000,120.307000,120.300000,120.302000,0
20160103 174900,120.301000,120.313000,120.293000,120.306000,0
20160103 175000,120.305000,120.308000,120.305000,120.305000,0
20160103 175100,120.304000,120.306000,120.301000,120.301000,0
20160103 175200,120.307000,120.307000,120.295000,120.296000,0
20160103 175300,120.296000,120.300000,120.291000,120.294000,0
20160103 175400,120.292000,120.297000,120.267000,120.275000,0
20160103 175500,120.277000,120.309000,120.270000,120.309000,0
