20040101 190000,1.259000,1.259000,1.259000,1.259000,0
20040101 190300,1.258500,1.258700,1.258500,1.258700,0
20040101 190500,1.258500,1.258500,1.258500,1.258500,0
20040101 190600,1.258400,1.258500,1.258300,1.258500,0
20040101 190700,1.258500,1.258500,1.258200,1.258200,0
20040101 190900,1.258500,1.258600,1.258400,1.258600,0
20040101 191000,1.258600,1.258600,1.258600,1.258600,0
20040101 191100,1.258500,1.258600,1.258500,1.258600,0
20040101 191400,1.258600,1.258900,1.258600,1.258900,0
20040101 191500,1.258800,1.259100,1.258700,1.259000,0
20040101 191600,1.259000,1.259200,1.259000,1.259100,0
20040101 191700,1.259100,1.259400,1.259100,1.259300,0
20040101 191800,1.259400,1.259400,1.259300,1.259400,0
20040101 191900,1.259500,1.259600,1.259500,1.259600,0
20040101 192100,1.259600,1.259600,1.259200,1.259400,0
20040101 192200,1.259400,1.259400,1.259300,1.259300,0
20040101 192300,1.259300,1.259300,1.259100,1.259100,0
20040101 192400,1.259200,1.259300,1.259200,1.259300,0
20040101 192500,1.259300,1.259500,1.259300,1.259500,0
20040101 192600,1.259500,1.259500,1.259300,1.259500,0
20040101 192700,1.259500,1.259500,1.259400,1.259500,0
20040101 192800,1.259500,1.259500,1.259400,1.259400,0
20040101 192900,1.259400,1.259400,1.259200,1.259200,0
20040101 193000,1.259100,1.259100,1.258900,1.258900,0
20040101 193100,1.259000,1.259000,1.258600,1.258800,0
20040101 193200,1.258800,1.258800,1.258800,1.258800,0
20040101 193300,1.258600,1.258800,1.258400,1.258400,0
20040101 193400,1.258400,1.258600,1.258400,1.258600,0
20040101 193500,1.258600,1.258600,1.258400,1.258400,0
20040101 193600,1.258600,1.258600,1.258500,1.258500,0
20040101 193700,1.258600,1.258600,1.258400,1.258400,0
20040101 193800,1.258400,1.258600,1.258400,1.258400,0
20040101 193900,1.258500,1.258600,1.258400,1.258500,0
20040101 194000,1.258600,1.258600,1.258500,1.258500,0
20040101 194100,1.258600,1.258600,1.258400,1.258400,0
20040101 194200,1.258400,1.258400,1.258200,1.258200,0
20040101 194300,1.258200,1.258300,1.258200,1.258200,0
20040101 194400,1.258300,1.258400,1.258200,1.258200,0
20040101 194800,1.258200,1.258200,1.258000,1.258000,0
20040101 194900,1.258000,1.258000,1.257600,1.257800,0
20040101 195000,1.257600,1.257800,1.257600,1.257800,0
20040101 195100,1.257600,1.257600,1.257600,1.257600,0
20040101 195200,1.257600,1.257600,1.257600,1.257600,0
20040101 195300,1.257600,1.257600,1.257600,1.257600,0
20040101 195400,1.257600,1.257700,1.257500,1.257500,0
20040101 195500,1.257500,1.257700,1.257500,1.257600,0
20040101 195600,1.257600,1.257600,1.257400,1.257500,0
20040101 195700,1.257400,1.257400,1.256900,1.257200,0
20040101 195800,1.257200,1.257300,1.257200,1.257300,0
20040101 195900,1.257200,1.257200,1.257100,1.257100,0
20040101 200000,1.257100,1.257300,1.257100,1.257200,0
20040101 200100,1.257200,1.257300,1.257100,1.257100,0
20040101 200200,1.257100,1.257100,1.256900,1.256900,0
20040101 200300,1.256900,1.256900,1.256400,1.256500,0
20040101 200400,1.256600,1.256700,1.256600,1.256700,0
20040101 200600,1.256500,1.256500,1.256500,1.256500,0
20040101 200700,1.256700,1.256700,1.256300,1.256300,0
20040101 200800,1.256500,1.256500,1.256300,1.256300,0
20040101 200900,1.256300,1.256300,1.255900,1.256100,0
20040101 201000,1.255900,1.255900,1.254900,1.254900,0
20040101 201100,1.254900,1.255000,1.254000,1.254000,0
20040101 201200,1.254000,1.254000,1.253500,1.253700,0
20040101 201300,1.253700,1.254100,1.253600,1.253800,0
20040101 201400,1.253800,1.253800,1.253500,1.253600,0
20040101 201500,1.253600,1.254200,1.253600,1.254200,0
20040101 201600,1.254200,1.254400,1.253800,1.254100,0
20040101 201700,1.254100,1.254300,1.253800,1.254100,0
20040101 201800,1.254000,1.254400,1.254000,1.254400,0
20040101 201900,1.254400,1.254400,1.254200,1.254200,0
20040101 202000,1.254300,1.254600,1.254300,1.254600,0
20040101 202100,1.254600,1.254600,1.254400,1.254500,0
20040101 202200,1.254600,1.254600,1.254400,1.254600,0
