20080101 190000,1.462100,1.462100,1.462100,1.462100,0
20080101 190100,1.462200,1.462200,1.462100,1.462100,0
20080101 190300,1.462000,1.462000,1.461800,1.461900,0
20080101 190400,1.461800,1.461900,1.461800,1.461800,0
20080101 190500,1.461900,1.461900,1.461700,1.461800,0
20080101 190600,1.461700,1.461700,1.461500,1.461500,0
20080101 190700,1.461600,1.461700,1.461600,1.461600,0
20080101 190800,1.461500,1.461600,1.461400,1.461500,0
20080101 190900,1.461400,1.461400,1.461100,1.461100,0
20080101 191000,1.461000,1.461000,1.460900,1.460900,0
20080101 191100,1.461000,1.461200,1.461000,1.461100,0
20080101 191200,1.461200,1.461400,1.461200,1.461300,0
20080101 191300,1.461200,1.461200,1.461000,1.461200,0
20080101 191400,1.461000,1.461200,1.461000,1.461000,0
20080101 191600,1.461100,1.461100,1.460900,1.460900,0
20080101 191700,1.461000,1.461000,1.461000,1.461000,0
20080101 191800,1.460900,1.461200,1.460900,1.461000,0
20080101 191900,1.461100,1.461100,1.461000,1.461000,0
20080101 192100,1.460900,1.461000,1.460900,1.461000,0
20080101 192200,1.461100,1.461100,1.461100,1.461100,0
20080101 192300,1.461000,1.461000,1.461000,1.461000,0
20080101 192400,1.461100,1.461100,1.461000,1.461100,0
20080101 192500,1.461200,1.461300,1.461200,1.461200,0
20080101 192600,1.461300,1.461400,1.461200,1.461200,0
20080101 192800,1.461400,1.461400,1.461300,1.461300,0
20080101 192900,1.461400,1.461500,1.461300,1.461300,0
20080101 193000,1.461200,1.461700,1.461200,1.461700,0
20080101 193100,1.461800,1.461900,1.461600,1.461600,0
20080101 193200,1.461500,1.461500,1.461300,1.461400,0
20080101 193400,1.461300,1.461400,1.461100,1.461300,0
20080101 193500,1.461400,1.461400,1.461100,1.461100,0
20080101 193600,1.461200,1.461200,1.460900,1.461000,0
20080101 193700,1.461100,1.461100,1.461000,1.461000,0
20080101 193800,1.460900,1.460900,1.460800,1.460800,0
20080101 193900,1.460900,1.460900,1.460800,1.460800,0
20080101 194000,1.460900,1.460900,1.460700,1.460800,0
20080101 194200,1.460700,1.460700,1.460700,1.460700,0
20080101 194300,1.460800,1.460800,1.460800,1.460800,0
20080101 194400,1.460700,1.460800,1.460700,1.460700,0
20080101 194500,1.460600,1.460600,1.460300,1.460400,0
20080101 194600,1.460500,1.460500,1.460400,1.460400,0
20080101 194700,1.460300,1.460300,1.460100,1.460200,0
20080101 194800,1.460100,1.460100,1.459900,1.459900,0
20080101 194900,1.459800,1.460000,1.459800,1.459800,0
20080101 195000,1.459700,1.460000,1.459700,1.460000,0
20080101 195100,1.460100,1.460100,1.460000,1.460100,0
20080101 195200,1.460200,1.460500,1.460200,1.460400,0
20080101 195300,1.460500,1.460500,1.460400,1.460400,0
20080101 195400,1.460500,1.460500,1.460400,1.460500,0
20080101 195500,1.460600,1.460700,1.460400,1.460400,0
20080101 195600,1.460300,1.460400,1.460300,1.460400,0
20080101 195700,1.460300,1.460300,1.460300,1.460300,0
20080101 195800,1.460200,1.460200,1.460000,1.460100,0
20080101 195900,1.460000,1.460300,1.460000,1.460300,0
20080101 200000,1.460200,1.460400,1.460200,1.460400,0
20080101 200100,1.460300,1.460400,1.460300,1.460300,0
20080101 200300,1.460200,1.460300,1.460200,1.460300,0
20080101 200400,1.460400,1.460400,1.460300,1.460300,0
20080101 200500,1.460200,1.460400,1.460100,1.460200,0
20080101 200700,1.460100,1.460300,1.460100,1.460200,0
