20150802 170000,1.097060,1.097120,1.097060,1.097110,0
20150802 170100,1.097190,1.097300,1.097140,1.097140,0
20150802 170200,1.097140,1.097660,1.097140,1.097660,0
20150802 170300,1.098000,1.098100,1.097900,1.097940,0
20150802 170400,1.097940,1.097940,1.097940,1.097940,0
20150802 170500,1.097940,1.098130,1.097940,1.098120,0
20150802 170600,1.098120,1.098120,1.098000,1.098000,0
20150802 170700,1.098110,1.098210,1.097140,1.097140,0
20150802 170800,1.097680,1.097680,1.097090,1.097160,0
20150802 170900,1.097110,1.097580,1.097070,1.097120,0
20150802 171000,1.097170,1.097190,1.097170,1.097190,0
20150802 171100,1.097120,1.097350,1.097120,1.097350,0
20150802 171200,1.097360,1.097360,1.097360,1.097360,0
20150802 171300,1.097360,1.097360,1.097360,1.097360,0
20150802 171400,1.097350,1.097350,1.097350,1.097350,0
20150802 171600,1.097310,1.097410,1.097310,1.097410,0
20150802 171700,1.097420,1.097420,1.097420,1.097420,0
20150802 171800,1.097420,1.097810,1.097370,1.097800,0
20150802 171900,1.097800,1.098150,1.097800,1.098150,0
20150802 172000,1.098130,1.098130,1.098080,1.098130,0
20150802 172100,1.098250,1.098250,1.098200,1.098210,0
20150802 172200,1.098250,1.098250,1.098050,1.098050,0
20150802 172300,1.098050,1.098050,1.098050,1.098050,0
20150802 172400,1.098050,1.098100,1.097790,1.097790,0
20150802 172500,1.097790,1.097790,1.097790,1.097790,0
20150802 172600,1.097790,1.097790,1.097790,1.097790,0
20150802 172700,1.097790,1.097790,1.097760,1.097760,0
20150802 172800,1.097760,1.097760,1.097760,1.097760,0
20150802 172900,1.097690,1.097760,1.097690,1.097690,0
20150802 173000,1.097670,1.097790,1.097670,1.097790,0
20150802 173100,1.097770,1.097850,1.097770,1.097850,0
20150802 173200,1.097860,1.097910,1.097810,1.097820,0
20150802 173300,1.097840,1.098140,1.097840,1.098100,0
20150802 173400,1.098100,1.098100,1.098090,1.098090,0
20150802 173500,1.098090,1.098090,1.098090,1.098090,0
20150802 173600,1.098020,1.098110,1.098020,1.098110,0
20150802 173700,1.098110,1.098120,1.098110,1.098110,0
20150802 173800,1.098140,1.098260,1.098130,1.098130,0
20150802 173900,1.098150,1.098150,1.098130,1.098130,0
20150802 174000,1.098140,1.098180,1.098120,1.098180,0
20150802 174100,1.098140,1.098140,1.098100,1.098130,0
20150802 174200,1.098120,1.098130,1.098120,1.098130,0
20150802 174300,1.098160,1.098200,1.098160,1.098200,0
20150802 174400,1.098210,1.098210,1.098120,1.098120,0
20150802 174500,1.098110,1.098120,1.098100,1.098110,0
20150802 174600,1.098110,1.098110,1.098110,1.098110,0
20150802 174700,1.098110,1.098110,1.098110,1.098110,0
20150802 174800,1.098110,1.098110,1.098110,1.098110,0
20150802 174900,1.098070,1.098070,1.098070,1.098070,0
20150802 175000,1.098070,1.098080,1.098060,1.098060,0
20150802 175100,1.098070,1.098120,1.098070,1.098120,0
20150802 175200,1.098120,1.098120,1.098120,1.098120,0
20150802 175300,1.098060,1.098060,1.097670,1.097680,0
20150802 175400,1.097690,1.097690,1.097680,1.097690,0
20150802 175500,1.097700,1.098030,1.097690,1.098030,0
20150802 175600,1.098050,1.098150,1.098050,1.098120,0
20150802 175700,1.098110,1.098110,1.097870,1.097880,0
20150802 175800,1.097880,1.097980,1.097880,1.097980,0
